player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HBP,SO,GDP,AVG,SLG,OBP,team,year,wOBA,wRC+,wRAA
セペダ,20,28,21,1,0,0,0,0,0,1,0,0,0,0,7,0,0,6,1,0.0,0.0,0.25,巨人,2015,0.18037912415027954,-32.97258754769749,-3.712101150715124
高木 京介,33,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,巨人,2015,0.0,-205.9898550679131,-0.6101500821939374
高木 勇人,26,48,42,1,4,1,0,0,5,0,0,0,6,0,0,0,0,21,2,0.095,0.119,0.095,巨人,2015,0.097347463827135,-112.61545672366977,-10.17503054408307
高橋 由伸,77,158,133,11,37,5,0,5,57,21,2,0,0,1,20,0,4,39,3,0.278,0.429,0.386,巨人,2015,0.3791568527818571,157.6923777786528,9.088143506678948
田口 麗斗,13,19,16,0,2,0,0,0,2,2,0,0,3,0,0,0,0,8,1,0.125,0.125,0.125,巨人,2015,0.11502436902336667,-95.66000331589156,-3.7064257808424057
立岡 宗一郎,91,367,339,36,103,9,3,0,118,14,16,6,3,3,18,0,4,61,2,0.304,0.348,0.343,巨人,2015,0.3207984837372467,101.71580290282236,0.627817060269637
長野 久義,130,479,434,49,109,20,3,15,180,52,3,2,5,2,34,0,4,81,12,0.251,0.415,0.31,巨人,2015,0.3321896717978242,112.64207966203334,6.037451939024578
辻 東倫,2,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.25,巨人,2015,0.18037912415027954,-32.97258754769749,-0.5303001643878749
寺内 崇幸,31,29,24,6,6,0,0,0,6,3,4,0,4,0,0,0,1,6,0,0.25,0.25,0.28,巨人,2015,0.2509622596873455,34.729821481952136,-1.8871761918120917
堂上 剛裕,59,104,98,7,27,9,1,3,47,13,0,0,1,1,4,0,0,20,6,0.276,0.48,0.301,巨人,2015,0.3495400728574152,129.28435462512323,3.0364675705754447
中井 大介,29,47,43,2,9,1,0,0,10,2,0,0,1,0,2,0,1,9,0,0.209,0.233,0.261,巨人,2015,0.2366410437812741,20.993100809269567,-3.702222583731443
橋本 到,68,151,137,19,30,11,1,1,46,10,4,1,3,1,9,0,1,35,1,0.219,0.336,0.27,巨人,2015,0.27964769815386076,62.24451424074867,-5.684033908344973
フランシスコ,5,18,18,0,3,0,0,0,3,1,0,0,0,0,0,0,0,11,0,0.167,0.167,0.167,巨人,2015,0.1533658253644889,-58.8833860652177,-2.8513507397454365
ポレダ,24,44,43,0,4,0,0,0,4,1,0,0,0,0,1,0,0,29,0,0.093,0.093,0.114,巨人,2015,0.10005218875792844,-110.02112038278693,-9.213301808266623
マイコラス,21,54,49,5,7,2,0,0,9,3,0,1,4,0,1,0,0,22,1,0.143,0.184,0.16,巨人,2015,0.15957017011787047,-52.932260728290494,-8.23365221923631
松本 哲也,44,37,34,8,5,1,0,0,6,0,3,0,1,0,2,0,0,10,0,0.147,0.176,0.194,巨人,2015,0.17921726183691222,-34.08703049468759,-4.946387631698953
村田 修一,103,370,330,33,78,9,0,12,123,39,1,1,2,2,28,2,8,65,12,0.236,0.373,0.31,巨人,2015,0.3178798459151193,98.91628414895082,-0.39977607544363497
矢野 謙次,8,14,14,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0.071,0.071,0.071,巨人,2015,0.06572821087049524,-142.94422549532936,-3.391050575357562
吉川 大幾,47,60,56,11,14,5,1,0,21,4,3,0,2,0,2,0,0,15,1,0.25,0.375,0.276,巨人,2015,0.2954936376634764,77.44372960538364,-1.3493300520250202
新垣 渚,15,24,20,1,4,1,0,0,5,2,0,0,3,0,1,0,0,7,1,0.2,0.25,0.238,ヤクルト,2015,0.22905285606384707,13.714611624424222,-2.064658129184391
荒木 貴裕,73,196,170,21,43,8,0,2,57,12,5,3,8,1,16,0,1,30,3,0.253,0.335,0.319,ヤクルト,2015,0.30680581215323527,88.29421759366858,-2.2874740124526753
飯原 誉士,18,34,32,2,7,1,0,0,8,3,0,0,0,1,1,0,0,9,1,0.219,0.25,0.235,ヤクルト,2015,0.2226674951147526,7.589857949369279,-3.1325513972969357
石川 雅規,25,47,38,2,7,0,0,0,7,1,0,0,7,0,2,0,0,13,1,0.184,0.184,0.225,ヤクルト,2015,0.19710994146276925,-16.924609111039786,-5.479026931557528
石山 泰稚,21,33,29,0,0,0,0,0,0,0,0,0,4,0,0,0,0,13,2,0.0,0.0,0.0,ヤクルト,2015,0.0,-205.9898550679131,-10.067476356199967
今浪 隆博,68,139,123,13,39,8,0,2,53,13,1,0,3,1,12,0,0,14,1,0.317,0.431,0.375,ヤクルト,2015,0.3702923537543676,149.18966768458412,6.816922228697823
上田 剛史,82,238,209,18,55,2,2,1,64,19,8,1,11,2,14,0,2,29,5,0.263,0.306,0.313,ヤクルト,2015,0.29011753148144304,72.28703973954855,-6.5759655079508
大引 啓次,96,347,311,25,70,18,1,5,105,41,6,3,6,2,27,0,1,56,5,0.225,0.338,0.287,ヤクルト,2015,0.2907347487897999,72.87906640927068,-9.382828116953128
小川 泰弘,27,57,46,4,5,0,0,1,8,4,0,0,7,0,4,0,0,24,0,0.109,0.174,0.18,ヤクルト,2015,0.1752553113483296,-37.88728094392387,-7.836077342527214
川崎 成晃,13,12,11,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.091,0.091,0.167,ヤクルト,2015,0.1368092873990043,-74.76419805982684,-2.090900493163624
川端 慎吾,143,632,581,87,195,34,1,8,255,57,4,3,2,2,43,0,3,72,15,0.336,0.439,0.383,ヤクルト,2015,0.3776902211073663,156.28560409586456,35.46615113323405
杉浦 稔大,7,12,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,1,0.0,0.0,0.0,ヤクルト,2015,0.0,-205.9898550679131,-3.6609004931636244
武内 晋一,51,71,66,5,13,2,0,0,15,3,0,0,1,0,4,0,0,15,1,0.197,0.227,0.243,ヤクルト,2015,0.22377468155454971,8.65185652238339,-6.466327917884777
館山 昌平,11,20,15,2,3,0,0,1,6,3,0,0,3,0,2,0,0,9,0,0.2,0.4,0.294,ヤクルト,2015,0.3223142746964927,103.1697295206393,0.0632050604135673
田中 浩康,82,151,134,13,27,3,1,1,35,11,3,0,4,0,11,0,2,18,4,0.201,0.261,0.272,ヤクルト,2015,0.2555148630376828,39.09661833546439,-9.16891623965588
田中 雅彦,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,ヤクルト,2015,0.0,-205.9898550679131,-1.2203001643878748
デニング,64,227,194,13,43,12,0,4,67,22,0,1,0,2,23,1,8,43,2,0.222,0.345,0.326,ヤクルト,2015,0.3179868719937125,99.01894214642603,-0.2220343290118949
徳山 武陽,39,3,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0.0,0.0,0.333,ヤクルト,2015,0.2405054988670394,24.69983495904106,-0.2252251232909061
中村 悠平,136,502,442,36,102,14,0,2,122,33,3,2,14,2,40,1,4,80,9,0.231,0.276,0.299,ヤクルト,2015,0.2745756826872989,57.379504162788166,-21.331523089694667
成瀬 善久,14,26,24,0,4,1,0,0,5,0,0,0,2,0,0,0,0,8,0,0.167,0.208,0.167,ヤクルト,2015,0.17035806169748624,-42.584657965487224,-3.6961177351878525
西浦 直亨,26,48,44,9,13,3,1,1,21,5,1,0,1,0,3,0,0,12,0,0.295,0.477,0.34,ヤクルト,2015,0.3702138298933891,149.1143486368526,2.350440580536993
西田 明央,13,40,34,1,5,1,0,1,9,2,0,0,3,0,3,0,0,11,1,0.147,0.265,0.216,ヤクルト,2015,0.22835304710289994,13.043364135117425,-3.4678665087436125
バーネット,59,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,ヤクルト,2015,0.0,-205.9898550679131,-0.3050750410969687
バレンティン,15,52,43,4,8,2,0,1,13,6,0,0,0,0,9,0,0,14,1,0.186,0.302,0.327,ヤクルト,2015,0.3066646202108989,88.15878815207445,-0.6139021370423721
畠山 和洋,137,584,512,64,137,26,0,26,241,105,0,0,0,8,62,0,2,92,10,0.268,0.471,0.344,ヤクルト,2015,0.36999744108014454,148.90679135235047,28.47617599937025
比屋根 渉,84,240,209,42,48,6,0,3,63,9,6,2,10,0,17,0,4,38,2,0.23,0.301,0.3,ヤクルト,2015,0.285742355459233,68.09042882989537,-7.63540116762032
藤井 亮太,13,38,34,5,6,1,0,0,7,2,0,1,2,0,2,0,0,13,1,0.176,0.206,0.222,ヤクルト,2015,0.20477823273099371,-9.569285660905004,-4.151184895018143
古野 正人,27,14,10,1,1,0,0,0,1,2,0,0,1,1,2,0,0,6,0,0.1,0.1,0.231,ヤクルト,2015,0.18178676502993613,-31.622397054228692,-1.837204421511408
松井 淳,7,13,12,1,2,0,0,0,2,0,0,0,0,0,0,0,1,3,0,0.167,0.167,0.231,ヤクルト,2015,0.19948282180276175,-14.648573707763854,-1.4859755342605934
松元 ユウイチ,39,51,47,1,8,2,0,0,10,5,0,0,0,1,3,0,0,5,1,0.17,0.213,0.216,ヤクルト,2015,0.20277914610358225,-11.486783084402715,-5.668827095945403
ミレッジ,24,81,76,3,16,2,1,1,23,9,0,2,0,0,5,0,0,16,1,0.211,0.303,0.259,ヤクルト,2015,0.2616772121328443,45.00746199308321,-4.441078328854463
三輪 正義,87,102,86,13,20,1,2,0,25,7,4,2,6,1,9,0,0,23,1,0.233,0.291,0.302,ヤクルト,2015,0.27971835194318717,62.31228441995754,-3.832654191890803
森岡 良介,75,125,112,10,21,2,1,1,28,9,1,1,3,1,8,0,1,22,6,0.188,0.25,0.246,ヤクルト,2015,0.23536282961115115,19.767054701871682,-9.999134235481746
八木 亮祐,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,ヤクルト,2015,0.0,-205.9898550679131,-0.6101500821939374
谷内 亮太,4,6,6,1,3,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0.5,0.667,0.5,ヤクルト,2015,0.5280664214254561,300.52446433909495,1.199549753418188
山田 哲人,143,646,557,119,183,39,2,38,340,100,34,4,0,3,81,1,5,111,11,0.329,0.61,0.416,ヤクルト,2015,0.45902913830068,234.30481647498405,86.50152345135821
山中 浩史,9,15,14,0,2,0,0,0,2,1,0,0,1,0,0,0,0,8,2,0.143,0.143,0.143,ヤクルト,2015,0.13145642174099048,-79.89859592274561,-2.6904113307402446
雄平,141,585,551,57,149,33,4,8,214,60,7,4,1,3,27,1,3,82,7,0.27,0.388,0.307,ヤクルト,2015,0.3178210694527955,98.85990654453747,-0.6649606855623269
ロマン,61,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ヤクルト,2015,0.0,-205.9898550679131,-1.5253752054848435
秋山 拓巳,3,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0.0,0.0,0.0,阪神,2015,0.0,-205.9898550679131,-1.5253752054848435
新井 良太,93,162,150,10,29,8,0,4,49,19,0,0,0,1,10,0,1,41,3,0.193,0.327,0.247,阪神,2015,0.26555008651073536,48.72227181638355,-8.282156657708935
荒木 郁也,29,41,35,8,7,0,0,0,7,0,4,0,2,0,3,0,1,7,1,0.2,0.2,0.282,阪神,2015,0.23996925472240832,24.185476675814858,-3.0991023260013577
伊藤 隼太,63,150,135,10,34,7,0,2,47,12,0,1,1,3,11,0,0,31,0,0.252,0.348,0.302,阪神,2015,0.2995265448393709,81.31204076956584,-2.794813211525173
今成 亮太,93,304,269,25,76,7,0,1,86,16,1,1,8,1,24,0,2,78,1,0.283,0.32,0.345,阪神,2015,0.31380880529317146,95.01139588823176,-1.5120016826676628
岩崎 優,15,28,26,0,4,0,0,0,4,0,0,0,2,0,0,0,0,8,0,0.154,0.154,0.154,阪神,2015,0.14156845418260514,-70.19926829619423,-4.751331919945892
岩貞 祐太,5,6,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0.0,0.0,0.0,阪神,2015,0.0,-205.9898550679131,-1.8304502465818122
岩田 稔,27,60,54,1,5,0,1,0,7,3,0,0,6,0,0,0,0,23,3,0.093,0.13,0.093,阪神,2015,0.09953287151180214,-110.51924260909311,-12.59339135470701
岩本 輝,13,9,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,1,0.0,0.0,0.125,阪神,2015,0.09018956207513977,-119.48122130780527,-1.9694253698727182
上本 博紀,108,452,375,44,95,18,1,4,127,31,19,11,29,0,44,1,4,69,1,0.253,0.339,0.338,阪神,2015,0.32008070709532593,101.02732105183225,0.46296085679425364
梅野 隆太郎,56,149,138,16,33,9,1,4,56,18,0,2,4,0,6,0,1,33,2,0.239,0.406,0.276,阪神,2015,0.31031339179156536,91.65864153957827,-1.2391466406897182
江越 大賀,56,176,168,21,36,8,3,5,65,16,2,0,0,0,6,0,2,64,0,0.214,0.387,0.25,阪神,2015,0.2893433249709689,71.54443110581884,-4.993207233066486
岡崎 太一,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,阪神,2015,0.0,-205.9898550679131,-0.3050750410969687
狩野 恵輔,66,93,84,6,23,4,0,3,36,13,1,0,0,1,4,0,4,12,3,0.274,0.429,0.333,阪神,2015,0.3496830768941059,129.42152220362846,2.7280211779819084
桑原 謙太朗,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,阪神,2015,0.0,-205.9898550679131,-0.3050750410969687
ゴメス,143,601,520,49,141,28,0,17,220,72,0,1,0,3,72,1,6,134,15,0.271,0.423,0.364,阪神,2015,0.3649252935858558,144.04165463514244,26.389900300721816
小宮山 慎二,10,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,阪神,2015,0.0,-205.9898550679131,-1.8304502465818122
サンティアゴ,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,阪神,2015,0.0,-205.9898550679131,-1.5253752054848435
坂 克彦,87,46,40,2,7,0,1,0,9,2,1,0,2,0,3,0,1,13,0,0.175,0.225,0.25,阪神,2015,0.23028639170174034,14.897802675287124,-3.9029973450060127
柴田 講平,20,49,42,2,8,1,0,0,9,2,0,0,3,0,3,0,1,15,0,0.19,0.214,0.261,阪神,2015,0.2323219469207129,16.85028028893675,-4.062155274621032
俊介,112,126,102,21,25,5,0,0,30,2,3,3,13,0,9,0,2,20,2,0.245,0.294,0.319,阪神,2015,0.2924191521430722,74.49472380287384,-3.2040569481295567
関本 賢太郎,55,54,42,1,11,0,0,0,11,10,1,0,0,1,8,0,3,10,1,0.262,0.262,0.407,阪神,2015,0.33616549600095036,116.45563759456064,0.8859477807636879
田上 健一,9,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,阪神,2015,0.0,-205.9898550679131,-0.3050750410969687
鶴 直人,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,阪神,2015,0.0,-205.9898550679131,-0.3050750410969687
鶴岡 一成,70,179,153,16,35,8,0,1,46,15,0,0,10,1,15,1,0,43,2,0.229,0.301,0.296,阪神,2015,0.28146630160693653,63.98889459316602,-6.426716380026034
鳥谷 敬,143,646,551,69,155,21,4,6,202,42,9,6,2,3,89,2,1,77,8,0.281,0.367,0.38,阪神,2015,0.3523473754668346,131.9770821171331,20.595436494836434
中谷 将大,11,11,11,1,2,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0.182,0.182,0.182,阪神,2015,0.16730817312489699,-45.51007070133626,-1.5958254520666553
西岡 剛,50,196,172,20,45,8,0,2,59,14,1,3,0,1,22,0,1,21,5,0.262,0.343,0.347,阪神,2015,0.32576011004484084,106.47492916114238,1.2652919449941322
能見 篤史,27,59,54,2,7,1,0,0,8,2,0,0,4,0,1,0,0,27,3,0.13,0.148,0.145,阪神,2015,0.1376489969800289,-73.95875974813852,-10.232881970175697
福留 孝介,140,569,495,53,139,24,3,20,229,76,1,2,1,7,65,1,1,75,15,0.281,0.463,0.361,阪神,2015,0.37532039233024583,154.01249571129034,30.64122767216281
藤井 彰人,71,159,134,8,23,1,1,0,26,3,0,0,4,0,21,1,0,20,4,0.172,0.194,0.284,阪神,2015,0.24192222130075824,26.058736358919294,-11.721512179579321
藤浪 晋太郎,28,69,57,2,8,2,0,0,10,6,0,0,9,1,2,0,0,31,0,0.14,0.175,0.167,阪神,2015,0.16033699924469294,-52.19672838327698,-10.470177835690839
ペレス,3,10,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0.0,0.0,0.1,阪神,2015,0.07215164966011181,-136.78294805982685,-2.360750410969687
北條 史也,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,阪神,2015,0.0,-205.9898550679131,-0.3050750410969687
マートン,140,583,544,46,150,27,0,9,204,59,0,1,0,5,31,0,3,77,21,0.276,0.375,0.316,阪神,2015,0.3175770275889179,98.62582482001673,-0.798748959532718
松田 遼馬,30,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,阪神,2015,0.9201949521869334,676.6489589482593,0.5749249589030313
メッセンジャー,29,59,52,2,5,0,0,0,5,1,0,0,7,0,0,0,0,15,0,0.096,0.096,0.096,阪神,2015,0.08848028386412822,-121.12073833558883,-13.00711973241346
森越 祐人,7,8,7,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0.0,0.0,0.125,阪神,2015,0.09018956207513977,-119.48122130780527,-1.7506003287757494
大和,123,293,249,25,56,5,0,0,61,12,5,7,28,0,12,2,4,35,2,0.225,0.245,0.272,阪神,2015,0.24618766323731894,30.150091786585214,-20.404836098015593
山本 翔也,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,阪神,2015,0.0,-205.9898550679131,-0.6101500821939374
横山 雄哉,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,阪神,2015,0.0,-205.9898550679131,-0.6101500821939374
阿部 俊人,66,110,102,10,20,2,1,0,24,5,6,4,5,0,2,0,1,21,1,0.196,0.235,0.219,楽天,2015,0.21132615676847105,-3.2886036239393035,-11.327778330190368
伊志嶺 忠,54,149,133,13,32,5,0,3,46,14,0,1,3,0,12,0,1,36,2,0.241,0.346,0.308,楽天,2015,0.3063257947154043,87.83379122311817,-1.8073455070099784
伊東 亮大,8,23,22,2,6,1,0,2,13,2,1,0,0,0,0,0,1,5,1,0.273,0.591,0.304,楽天,2015,0.4014486871447936,179.074410137759,1.8132740547697206
岩崎 達郎,44,42,38,5,10,1,0,0,11,6,0,0,2,0,2,0,0,12,0,0.263,0.289,0.3,楽天,2015,0.2763199046765876,59.05253880001138,-1.7146517260726868
ウィーラー,91,313,274,28,70,12,0,14,124,50,1,0,0,3,30,0,6,63,6,0.255,0.453,0.339,楽天,2015,0.36207787147117276,141.31044504489824,12.891512136648783
榎本 葵,15,19,18,3,1,0,0,0,1,0,0,0,0,0,1,0,0,5,0,0.056,0.056,0.105,楽天,2015,0.08640586572568693,-123.11049274701651,-4.226425780842405
岡島 豪郎,41,155,137,13,23,5,2,1,35,13,7,2,4,2,12,0,0,15,0,0.168,0.255,0.232,楽天,2015,0.22970248768844506,14.337729677093222,-13.237955873341408
小山 桂司,6,6,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0.0,0.0,0.0,楽天,2015,0.0,-205.9898550679131,-1.8304502465818122
辛島 航,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,楽天,2015,0.0,-205.9898550679131,-0.6101500821939374
菊池 保則,18,5,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0.25,0.25,0.25,楽天,2015,0.23004873804673334,14.669848436130012,-0.42537520548484353
北川 倫太郎,31,86,79,8,17,3,0,0,20,4,3,1,0,1,6,0,0,19,2,0.215,0.253,0.267,楽天,2015,0.24646342072977193,30.414594722095046,-5.9664535343393075
銀次,82,354,316,24,95,10,1,1,110,36,8,3,3,4,30,1,1,19,5,0.301,0.348,0.359,楽天,2015,0.3303263930927453,110.85484739943085,3.831127759365387
小斉 祐輔,17,47,43,2,6,1,0,0,7,2,0,0,0,1,3,0,0,14,2,0.14,0.163,0.191,楽天,2015,0.1722028271258913,-40.81518339273963,-6.598526931557529
小関 翔太,40,78,68,6,11,1,0,1,15,5,0,1,6,0,3,0,1,12,3,0.162,0.221,0.208,楽天,2015,0.20448776715265182,-9.84789639765259,-8.542519872230228
後藤 光尊,117,444,413,31,98,18,0,9,143,42,13,8,10,4,12,0,5,48,8,0.237,0.346,0.265,楽天,2015,0.2797785867405391,62.37006084002036,-16.65774221018774
サンチェス,66,232,199,19,45,12,0,7,78,18,3,2,0,2,27,0,4,40,4,0.226,0.392,0.328,楽天,2015,0.33502199645402997,115.35880797000864,3.552590465503263
塩見 貴洋,16,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,楽天,2015,0.0,-205.9898550679131,-1.2203001643878748
嶋 基宏,117,411,338,28,74,9,1,4,97,18,6,3,11,1,60,4,1,69,11,0.219,0.287,0.338,楽天,2015,0.30421331416475406,85.80752784987662,-5.815666890854144
島内 宏明,25,81,74,6,15,2,3,0,23,6,5,1,2,1,4,0,0,6,0,0.203,0.311,0.241,楽天,2015,0.2509622596873455,34.729821481952136,-5.271078328854463
中川 大志,62,206,187,14,44,8,0,5,67,21,2,1,1,2,12,0,4,60,6,0.235,0.358,0.293,楽天,2015,0.3014607631610186,83.1673173730835,-3.4571657830487283
西田 哲朗,62,183,168,19,37,7,0,1,47,8,2,4,4,0,11,0,0,44,4,0.22,0.28,0.268,楽天,2015,0.2576218727237415,41.11763412782842,-10.743257660410078
西村 弥,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,楽天,2015,0.9201949521869334,676.6489589482593,0.5749249589030313
則本 昂大,28,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,楽天,2015,0.0,-205.9898550679131,-0.6101500821939374
聖澤 諒,86,288,258,26,65,12,2,0,81,12,15,5,4,1,23,0,2,68,4,0.252,0.314,0.317,楽天,2015,0.29702355470918657,78.91120577829619,-6.055414652828403
フェルナンド,39,84,78,3,15,2,0,1,20,7,0,0,0,0,6,0,0,25,4,0.192,0.256,0.25,楽天,2015,0.24075446936276096,24.938644161967506,-6.286303452145372
福田 将儀,67,210,185,20,40,7,0,1,50,12,5,8,8,1,13,0,3,45,2,0.216,0.27,0.277,楽天,2015,0.2602801653688063,43.66743323504119,-11.794471501650552
藤田 一也,111,451,392,38,106,14,1,5,137,43,8,3,16,7,28,2,8,30,3,0.27,0.349,0.326,楽天,2015,0.3140874410991241,95.2786596639393,-2.1229584772616192
ペーニャ,125,492,406,51,109,20,1,17,182,40,1,3,0,0,70,0,16,111,5,0.268,0.448,0.396,楽天,2015,0.3932337168644365,171.19471941765653,34.9230797802914
牧田 明久,82,172,151,17,47,5,1,1,57,14,4,3,2,2,14,0,3,14,7,0.311,0.377,0.376,楽天,2015,0.3511626324889841,130.84069233972915,5.288739990144909
枡田 慎太郎,28,94,82,7,19,2,1,2,29,7,3,1,0,0,12,0,0,24,3,0.232,0.354,0.33,楽天,2015,0.32215722697453564,103.01909142517627,0.28294613688493975
松井 稼頭央,126,501,445,52,114,17,1,10,163,48,14,2,7,3,43,3,3,82,7,0.256,0.366,0.324,楽天,2015,0.32115379588195053,102.05661360740363,1.0272829529288088
美馬 学,16,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,楽天,2015,0.0,-205.9898550679131,-1.2203001643878748
三好 匠,9,33,29,2,6,1,1,0,9,3,0,0,2,0,1,0,1,9,1,0.207,0.31,0.258,楽天,2015,0.26378022456384964,47.02464367132693,-1.7429602271677098
ムリーロ,9,37,32,1,10,1,0,0,11,1,2,0,0,0,5,0,0,3,1,0.313,0.344,0.405,楽天,2015,0.3572255588342395,136.65617101207525,1.3522234794121588
森山 周,47,21,15,11,3,1,0,0,4,0,9,3,4,0,2,0,0,4,2,0.2,0.267,0.294,楽天,2015,0.27126067775029256,54.19979532054418,-0.9589288042128126
山崎 浩司,40,80,71,4,10,1,0,0,11,2,0,0,8,0,1,0,0,12,1,0.141,0.155,0.153,楽天,2015,0.1434899957008665,-68.35615111463366,-13.428225509979717
レイ,22,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,楽天,2015,0.0,-205.9898550679131,-0.9152251232909061
淺間 大基,46,140,130,16,37,6,3,0,49,10,4,2,3,2,5,0,0,29,2,0.285,0.377,0.307,日本ハム,2015,0.3096575083794284,91.02952685508059,-1.2521115929916744
有原 航平,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,日本ハム,2015,0.0,-205.9898550679131,-0.3050750410969687
飯山 裕志,75,29,24,4,6,2,0,0,8,4,0,1,4,0,1,0,0,6,0,0.25,0.333,0.28,日本ハム,2015,0.28233254214826364,64.81978105068526,-1.0171761918120923
石川 慎吾,43,99,87,11,18,4,1,2,30,11,1,1,2,0,9,0,1,11,2,0.207,0.345,0.289,日本ハム,2015,0.29656236099651523,78.46883487567766,-2.125212573754537
石川 亮,27,31,28,1,6,2,0,0,8,3,0,0,0,2,1,0,0,9,0,0.214,0.286,0.226,日本ハム,2015,0.2276875339905352,12.405012769666241,-2.707326274006029
市川 友也,43,120,106,11,24,4,1,2,36,12,0,0,6,1,6,0,1,30,0,0.226,0.34,0.272,日本ハム,2015,0.28178218631561597,64.29188702316364,-4.272162826373084
鵜久森 淳志,3,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.333,日本ハム,2015,0.2405054988670394,24.69983495904106,-0.2252251232909061
浦野 博司,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,日本ハム,2015,0.0,-205.9898550679131,-0.9152251232909061
上沢 直之,13,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,日本ハム,2015,0.0,-205.9898550679131,-1.5253752054848435
大谷 翔平,70,119,109,15,22,4,0,5,41,17,1,0,0,2,8,1,0,43,1,0.202,0.376,0.252,日本ハム,2015,0.28593529167458753,68.27549069303271,-3.763929890539281
大野 奨太,74,180,155,10,30,8,0,0,38,10,1,0,8,0,16,0,1,29,6,0.194,0.245,0.273,日本ハム,2015,0.2509622596873455,34.729821481952136,-11.713507397454363
岡 大海,101,294,259,35,61,14,0,4,87,26,18,3,10,1,17,0,7,64,8,0.236,0.336,0.299,日本ハム,2015,0.2974653896734249,79.33500802574318,-6.057343772649638
ガラテ,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,日本ハム,2015,0.0,-205.9898550679131,-0.3050750410969687
北 篤,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,日本ハム,2015,0.0,-205.9898550679131,-0.3050750410969687
近藤 健介,129,504,435,68,142,33,2,8,203,60,6,2,3,5,59,2,2,59,9,0.326,0.467,0.405,日本ハム,2015,0.3991101405307235,176.83130718978174,38.60720922724752
佐藤 賢治,16,29,28,3,6,1,0,0,7,5,0,0,0,0,1,0,0,14,0,0.214,0.25,0.241,日本ハム,2015,0.22932758212809154,13.978125227653393,-2.4871761918120923
